Order_ID,Order_Date,Customer_ID,Seller_ID,Order_Status,Payment_Method,Shipping_Mode
O0029421,2025-07-29,C01670,S0070,Completed,Credit Card,Express
O0029422,2026-02-26,C01099,S0037,Completed,Debit Card,Express
O0029423,2024-02-13,C01081,S0048,Completed,Credit Card,Same Day
O0029424,2025-03-08,C01798,S0011,Cancelled,Debit Card,Same Day
O0029425,2025-11-19,C00260,S0041,Completed,COD,Express
O0029426,2025-11-30,C01575,S0081,Completed,Debit Card,Standard
O0029427,2024-09-05,C00521,S0062,Completed,UPI,Standard
O0029428,2024-10-26,C01997,S0043,Completed,Debit Card,Standard
O0029429,2025-10-02,C00177,S0067,Completed,UPI,Standard
O0029430,2025-01-08,C01780,S0065,Completed,Net Banking,Standard
O0029431,2026-07-20,C01130,S0093,Completed,Credit Card,Express
O0029432,2024-07-22,C01337,S0006,Completed,COD,Same Day
O0029433,2024-10-12,C00838,S0044,Completed,Net Banking,Standard
O0029434,2026-03-01,C00911,S0083,Completed,Wallet,Standard
O0029435,2024-08-25,C00608,S0042,Completed,Credit Card,Express
O0029436,2026-04-17,C00998,S0080,Completed,Debit Card,Express
O0029437,2026-04-14,C01748,S0009,Completed,Wallet,Standard
O0029438,2026-05-05,C01574,S0054,Cancelled,COD,Express
O0029439,2025-11-08,C01981,S0032,Completed,Debit Card,Express
O0029440,2025-02-28,C01874,S0067,Completed,Credit Card,Standard
O0029441,2024-12-08,C00911,S0009,Completed,COD,Express
O0029442,2025-10-03,C00645,S0031,Completed,COD,Express
O0029443,2025-10-18,C01638,S0090,Completed,UPI,Standard
O0029444,2026-03-04,C00481,S0090,Completed,UPI,Express
O0029445,2024-10-13,C01937,S0016,Completed,Net Banking,Same Day
O0029446,2026-05-23,C00283,S0021,Pending,Net Banking,Express
O0029447,2025-09-04,C00834,S0092,Completed,Credit Card,Standard
O0029448,2024-12-06,C00027,S0032,Cancelled,Net Banking,Standard
O0029449,2024-03-12,C01724,S0084,Completed,COD,Express
O0029450,2024-06-14,C00839,S0056,Completed,Credit Card,Standard
O0029451,2025-06-15,C00374,S0042,Completed,Wallet,Express
O0029452,2025-05-08,C00391,S0048,Completed,Debit Card,Express
O0029453,2026-05-01,C00663,S0027,Completed,Credit Card,Standard
O0029454,2026-02-09,C00302,S0072,Completed,Credit Card,Express
O0029455,2026-03-15,C00667,S0068,Returned,Debit Card,Express
O0029456,2025-02-17,C01468,S0024,Completed,Net Banking,Express
O0029457,2024-07-11,C00574,S0091,Returned,Debit Card,Standard
O0029458,2025-10-29,C01672,S0007,Cancelled,Net Banking,Standard
O0029459,2024-04-17,C01784,S0081,Pending,Wallet,Standard
O0029460,2026-04-25,C01276,S0059,Completed,Net Banking,Express
O0029461,2024-11-23,C01037,S0007,Cancelled,Net Banking,Standard
O0029462,2025-03-16,C00378,S0028,Completed,Credit Card,Same Day
O0029463,2025-05-25,C00712,S0052,Completed,Debit Card,Standard
O0029464,2024-01-30,C00204,S0025,Pending,Credit Card,Express
O0029465,2026-02-18,C00561,S0017,Completed,UPI,Standard
O0029466,2024-10-10,C00677,S0070,Completed,Credit Card,Same Day
O0029467,2024-02-16,C00681,S0026,Completed,UPI,Same Day
O0029468,2026-06-22,C01705,S0022,Completed,UPI,Same Day
O0029469,2026-07-31,C00977,S0013,Completed,Credit Card,Express
O0029470,2024-10-23,C01474,S0024,Completed,Wallet,Express
O0029471,2024-04-01,C00474,S0020,Completed,Debit Card,Standard
O0029472,2024-04-21,C00461,S0067,Completed,COD,Express
O0029473,2025-08-09,C01838,S0080,Completed,Net Banking,Express
O0029474,2024-01-22,C01038,S0090,Completed,Net Banking,Express
O0029475,2024-10-05,C01759,S0100,Completed,UPI,Express
O0029476,2024-04-15,C01598,S0011,Cancelled,UPI,Express
O0029477,2024-08-29,C01085,S0054,Completed,COD,Express
O0029478,2026-04-20,C00981,S0032,Completed,Credit Card,Express
O0029479,2026-01-23,C00838,S0022,Completed,Net Banking,Standard
O0029480,2025-06-09,C01082,S0074,Cancelled,Net Banking,Standard
O0029481,2025-08-28,C00328,S0086,Completed,Credit Card,Express
O0029482,2025-09-29,C00892,S0056,Pending,Credit Card,Express
O0029483,2025-05-06,C00197,S0004,Pending,Net Banking,Same Day
O0029484,2025-08-09,C01834,S0053,Completed,Debit Card,Standard
O0029485,2024-12-09,C01734,S0025,Completed,Debit Card,Express
O0029486,2025-08-22,C01664,S0002,Completed,Wallet,Express
O0029487,2024-03-29,C00917,S0066,Completed,Wallet,Standard
O0029488,2026-07-31,C00783,S0050,Completed,Net Banking,Standard
O0029489,2025-08-19,C00225,S0054,Completed,COD,Same Day
O0029490,2025-03-08,C01411,S0021,Completed,Credit Card,Standard
O0029491,2024-03-03,C01129,S0021,Completed,Wallet,Standard
O0029492,2026-07-17,C00496,S0016,Completed,Net Banking,Express
O0029493,2026-07-30,C01114,S0083,Returned,UPI,Express
O0029494,2024-03-19,C00532,S0025,Completed,COD,Standard
O0029495,2025-12-07,C01687,S0015,Completed,COD,Standard
O0029496,2024-07-11,C01023,S0008,Completed,Net Banking,Standard
O0029497,2024-01-06,C00458,S0037,Completed,Credit Card,Standard
O0029498,2025-04-15,C00596,S0034,Completed,Credit Card,Express
O0029499,2026-03-07,C01160,S0049,Completed,Net Banking,Express
O0029500,2024-07-26,C00968,S0008,Returned,Net Banking,Same Day
O0029501,2026-01-29,C01295,S0093,Completed,Net Banking,Standard
O0029502,2026-05-07,C00758,S0011,Completed,Credit Card,Same Day
O0029503,2026-04-09,C00466,S0063,Completed,UPI,Same Day
O0029504,2025-05-03,C01323,S0004,Completed,Wallet,Express
O0029505,2026-06-13,C01189,S0089,Completed,COD,Standard
O0029506,2025-11-26,C01605,S0062,Completed,Net Banking,Express
O0029507,2025-08-24,C01274,S0002,Completed,Wallet,Express
O0029508,2026-06-22,C01028,S0032,Completed,Wallet,Standard
O0029509,2025-10-21,C00632,S0034,Completed,Net Banking,Same Day
O0029510,2025-12-12,C01864,S0035,Completed,Credit Card,Standard
O0029511,2025-12-28,C00108,S0046,Completed,UPI,Standard
O0029512,2025-12-14,C01545,S0007,Completed,Wallet,Express
O0029513,2025-11-11,C00149,S0004,Completed,Net Banking,Express
O0029514,2026-01-12,C00021,S0067,Completed,Net Banking,Standard
O0029515,2026-01-15,C01387,S0018,Completed,Wallet,Same Day
O0029516,2025-09-14,C01339,S0020,Completed,Debit Card,Same Day
O0029517,2025-12-24,C01909,S0015,Returned,Debit Card,Same Day
O0029518,2026-03-20,C00199,S0070,Completed,Wallet,Express
O0029519,2025-08-15,C00289,S0040,Completed,Net Banking,Standard
O0029520,2025-05-02,C01805,S0095,Cancelled,COD,Standard
O0029521,2024-06-17,C01926,S0036,Completed,Net Banking,Same Day
O0029522,2025-08-04,C01545,S0023,Cancelled,Net Banking,Standard
O0029523,2024-07-17,C01910,S0024,Completed,COD,Same Day
O0029524,2026-03-30,C01371,S0026,Cancelled,COD,Express
O0029525,2025-05-31,C01058,S0068,Completed,COD,Standard
O0029526,2025-04-27,C01100,S0034,Completed,UPI,Standard
O0029527,2025-08-03,C00304,S0084,Completed,UPI,Standard
O0029528,2025-02-10,C00716,S0072,Completed,COD,Standard
O0029529,2025-07-15,C01504,S0010,Completed,Credit Card,Same Day
O0029530,2026-04-09,C01596,S0071,Completed,Debit Card,Standard
O0029531,2024-01-06,C01772,S0064,Cancelled,UPI,Same Day
O0029532,2026-01-15,C01165,S0089,Completed,Wallet,Standard
O0029533,2026-04-08,C00905,S0083,Completed,UPI,Standard
O0029534,2024-08-11,C00950,S0079,Completed,UPI,Express
O0029535,2024-03-01,C00434,S0097,Completed,Credit Card,Same Day
O0029536,2026-05-04,C00997,S0083,Completed,UPI,Express
O0029537,2024-08-02,C00059,S0078,Completed,Debit Card,Same Day
O0029538,2025-05-10,C01656,S0094,Completed,UPI,Express
O0029539,2024-03-22,C00268,S0002,Completed,Debit Card,Express
O0029540,2025-02-07,C01271,S0093,Completed,Net Banking,Same Day
O0029541,2024-07-06,C00890,S0056,Completed,Wallet,Standard
O0029542,2026-02-17,C01958,S0006,Completed,COD,Express
O0029543,2024-06-05,C00482,S0004,Completed,COD,Same Day
O0029544,2024-07-13,C01870,S0030,Completed,Debit Card,Same Day
O0029545,2026-06-21,C00093,S0013,Completed,COD,Same Day
O0029546,2025-06-22,C01735,S0024,Completed,Debit Card,Express
O0029547,2026-07-05,C00907,S0001,Completed,Credit Card,Standard
O0029548,2024-06-09,C00207,S0078,Completed,Net Banking,Same Day
O0029549,2024-11-20,C01304,S0064,Completed,Net Banking,Express
O0029550,2026-07-10,C00500,S0024,Completed,Debit Card,Express
O0029551,2024-03-15,C00833,S0098,Completed,UPI,Same Day
O0029552,2024-01-24,C01005,S0025,Completed,UPI,Same Day
O0029553,2025-09-19,C00842,S0098,Completed,Credit Card,Express
O0029554,2026-03-03,C00930,S0100,Completed,UPI,Same Day
O0029555,2024-08-26,C00334,S0060,Completed,UPI,Express
O0029556,2024-02-05,C01612,S0048,Completed,Debit Card,Same Day
O0029557,2024-02-13,C01064,S0058,Completed,COD,Standard
O0029558,2026-02-18,C01467,S0084,Completed,Wallet,Same Day
O0029559,2024-08-24,C01246,S0047,Completed,Wallet,Standard
O0029560,2026-02-10,C00737,S0048,Completed,Credit Card,Standard
O0029561,2024-12-07,C00677,S0093,Cancelled,Net Banking,Same Day
O0029562,2026-01-27,C00627,S0015,Cancelled,Debit Card,Same Day
O0029563,2025-12-06,C01685,S0047,Completed,Credit Card,Standard
O0029564,2025-10-02,C01102,S0040,Completed,COD,Same Day
O0029565,2024-11-15,C00848,S0051,Completed,COD,Same Day
O0029566,2025-01-19,C01205,S0030,Pending,Credit Card,Express
O0029567,2025-12-09,C01795,S0022,Cancelled,Net Banking,Standard
O0029568,2024-10-24,C00239,S0013,Completed,Debit Card,Standard
O0029569,2024-12-04,C01276,S0087,Completed,COD,Express
O0029570,2024-11-13,C00122,S0020,Returned,UPI,Express
O0029571,2025-12-15,C00181,S0067,Completed,Credit Card,Standard
O0029572,2024-05-12,C00539,S0096,Completed,Net Banking,Same Day
O0029573,2024-04-22,C00297,S0083,Cancelled,Net Banking,Express
O0029574,2024-06-13,C01632,S0033,Pending,COD,Express
O0029575,2026-07-16,C01319,S0099,Completed,Net Banking,Express
O0029576,2025-01-20,C01440,S0003,Completed,Credit Card,Express
O0029577,2025-03-26,C01974,S0012,Cancelled,COD,Same Day
O0029578,2025-02-02,C01141,S0039,Completed,Wallet,Same Day
O0029579,2026-04-21,C00269,S0068,Completed,Debit Card,Same Day
O0029580,2025-05-20,C00958,S0029,Completed,COD,Standard
O0029581,2025-08-25,C00799,S0022,Completed,Credit Card,Standard
O0029582,2024-06-12,C00437,S0039,Completed,COD,Express
O0029583,2025-06-24,C00994,S0081,Pending,Net Banking,Same Day
O0029584,2025-12-22,C00528,S0065,Completed,Net Banking,Standard
O0029585,2025-03-07,C01587,S0049,Completed,Credit Card,Standard
O0029586,2025-07-24,C00597,S0099,Completed,COD,Standard
O0029587,2024-11-09,C00191,S0076,Completed,COD,Standard
O0029588,2024-05-16,C01044,S0095,Completed,Wallet,Express
O0029589,2026-07-23,C01280,S0045,Returned,UPI,Same Day
O0029590,2026-05-30,C01928,S0015,Completed,COD,Same Day
O0029591,2025-12-06,C01074,S0075,Completed,UPI,Same Day
O0029592,2024-02-14,C01768,S0089,Completed,Net Banking,Same Day
O0029593,2025-04-22,C00188,S0014,Completed,UPI,Express
O0029594,2024-04-10,C00819,S0053,Returned,Wallet,Express
O0029595,2024-07-07,C00471,S0008,Completed,COD,Standard
O0029596,2024-01-19,C01262,S0011,Cancelled,Debit Card,Same Day
O0029597,2024-10-14,C01219,S0004,Completed,Wallet,Same Day
O0029598,2024-06-09,C01460,S0019,Completed,COD,Same Day
O0029599,2024-06-23,C01144,S0062,Completed,Net Banking,Express
O0029600,2024-03-05,C01675,S0049,Completed,COD,Standard
O0029601,2026-02-14,C00693,S0088,Completed,Credit Card,Standard
O0029602,2024-09-27,C01459,S0085,Completed,UPI,Same Day
O0029603,2024-12-21,C01464,S0093,Completed,UPI,Same Day
O0029604,2024-12-05,C01283,S0085,Completed,COD,Standard
O0029605,2025-08-10,C01931,S0009,Completed,Wallet,Same Day
O0029606,2026-06-29,C00565,S0056,Cancelled,Net Banking,Standard
O0029607,2024-03-01,C01059,S0022,Completed,Wallet,Standard
O0029608,2026-05-10,C01915,S0027,Completed,Credit Card,Standard
O0029609,2025-03-09,C01995,S0006,Completed,Debit Card,Express
O0029610,2026-04-01,C01300,S0020,Completed,COD,Same Day
O0029611,2025-06-20,C01454,S0079,Completed,Credit Card,Standard
O0029612,2024-11-02,C00884,S0021,Completed,COD,Express
O0029613,2024-09-09,C01326,S0005,Completed,UPI,Express
O0029614,2024-01-19,C01697,S0098,Completed,Debit Card,Express
O0029615,2024-04-22,C00215,S0093,Returned,Credit Card,Standard
O0029616,2024-08-01,C01847,S0057,Completed,COD,Express
O0029617,2024-09-10,C01122,S0005,Completed,Net Banking,Express
O0029618,2024-01-01,C01783,S0058,Completed,Wallet,Standard
O0029619,2026-04-25,C01407,S0031,Completed,COD,Express
O0029620,2025-02-13,C01575,S0024,Cancelled,Debit Card,Same Day
O0029621,2024-09-12,C00925,S0060,Returned,Debit Card,Express
O0029622,2026-05-01,C00098,S0068,Completed,Credit Card,Standard
O0029623,2025-01-05,C00487,S0016,Pending,Debit Card,Same Day
O0029624,2026-05-30,C01247,S0021,Completed,Net Banking,Express
O0029625,2024-10-27,C00373,S0078,Completed,COD,Standard
O0029626,2026-02-11,C01635,S0031,Completed,Credit Card,Same Day
O0029627,2026-07-31,C00200,S0036,Completed,COD,Same Day
O0029628,2024-11-20,C00439,S0072,Completed,Debit Card,Standard
O0029629,2025-07-23,C00247,S0082,Completed,Credit Card,Standard
O0029630,2025-02-06,C00597,S0006,Completed,COD,Express
O0029631,2026-05-15,C01856,S0021,Completed,UPI,Standard
O0029632,2024-03-25,C01202,S0078,Completed,Credit Card,Same Day
O0029633,2026-01-30,C01950,S0063,Completed,Debit Card,Standard
O0029634,2025-02-27,C01023,S0072,Completed,Debit Card,Standard
O0029635,2026-05-08,C00598,S0090,Completed,Wallet,Same Day
O0029636,2026-01-31,C01940,S0049,Pending,COD,Express
O0029637,2025-09-18,C00172,S0089,Completed,Debit Card,Express
O0029638,2026-05-15,C00958,S0051,Completed,Credit Card,Same Day
O0029639,2026-03-20,C01400,S0002,Completed,Debit Card,Same Day
O0029640,2025-11-13,C01018,S0041,Completed,Credit Card,Same Day
O0029641,2024-02-06,C00329,S0049,Completed,COD,Same Day
O0029642,2024-03-28,C01589,S0051,Completed,Net Banking,Express
O0029643,2025-07-16,C01997,S0084,Completed,Debit Card,Same Day
O0029644,2024-12-08,C01084,S0095,Completed,Net Banking,Express
O0029645,2025-09-01,C00434,S0087,Completed,Wallet,Standard
O0029646,2024-08-29,C00148,S0024,Completed,Wallet,Standard
O0029647,2024-05-27,C01742,S0057,Completed,Net Banking,Express
O0029648,2024-10-17,C00629,S0076,Completed,Debit Card,Standard
O0029649,2024-09-27,C00134,S0055,Completed,COD,Standard
O0029650,2025-07-16,C00002,S0050,Completed,Debit Card,Same Day
O0029651,2024-07-24,C00624,S0020,Completed,COD,Express
O0029652,2024-11-21,C00768,S0087,Completed,Credit Card,Standard
O0029653,2025-07-09,C00927,S0087,Completed,Net Banking,Standard
O0029654,2025-11-04,C00925,S0006,Completed,COD,Express
O0029655,2024-10-06,C01004,S0023,Completed,Wallet,Standard
O0029656,2024-02-07,C00364,S0040,Completed,Credit Card,Same Day
O0029657,2024-01-24,C01812,S0034,Completed,Net Banking,Standard
O0029658,2024-06-25,C01901,S0013,Completed,Net Banking,Standard
O0029659,2025-07-29,C01550,S0086,Completed,Credit Card,Same Day
O0029660,2025-07-19,C00127,S0087,Completed,COD,Same Day
O0029661,2026-05-22,C00471,S0085,Completed,Net Banking,Express
O0029662,2026-05-16,C01037,S0009,Completed,COD,Standard
O0029663,2025-08-20,C00097,S0067,Completed,UPI,Same Day
O0029664,2026-02-18,C01133,S0054,Completed,UPI,Express
O0029665,2025-12-10,C00253,S0080,Completed,COD,Same Day
O0029666,2026-03-21,C01057,S0053,Completed,Net Banking,Express
O0029667,2024-12-10,C00758,S0045,Completed,Net Banking,Express
O0029668,2026-07-14,C00585,S0094,Completed,Net Banking,Same Day
O0029669,2025-12-21,C00843,S0058,Completed,UPI,Standard
O0029670,2024-10-02,C00056,S0028,Completed,Net Banking,Express
O0029671,2024-07-18,C01799,S0038,Completed,COD,Standard
O0029672,2025-02-16,C01396,S0006,Completed,Debit Card,Standard
O0029673,2024-02-10,C00666,S0014,Completed,COD,Express
O0029674,2025-10-12,C01822,S0100,Completed,Credit Card,Standard
O0029675,2025-09-28,C00046,S0021,Completed,Credit Card,Same Day
O0029676,2026-02-20,C00167,S0082,Completed,Net Banking,Express
O0029677,2025-07-29,C01463,S0053,Completed,COD,Same Day
O0029678,2024-12-28,C01949,S0088,Completed,Debit Card,Same Day
O0029679,2024-02-03,C01993,S0078,Completed,Debit Card,Same Day
O0029680,2025-08-20,C00175,S0032,Completed,COD,Express
O0029681,2025-03-12,C01729,S0001,Completed,COD,Same Day
O0029682,2025-03-23,C01150,S0095,Completed,Credit Card,Standard
O0029683,2024-05-03,C01420,S0075,Completed,Credit Card,Same Day
O0029684,2025-02-01,C01585,S0070,Completed,Credit Card,Standard
O0029685,2025-08-24,C01963,S0019,Completed,Credit Card,Express
O0029686,2025-05-14,C00654,S0049,Completed,Wallet,Same Day
O0029687,2024-02-11,C01119,S0019,Completed,Net Banking,Standard
O0029688,2024-01-09,C01424,S0079,Completed,Net Banking,Same Day
O0029689,2025-12-11,C00038,S0044,Completed,UPI,Same Day
O0029690,2026-01-16,C00728,S0025,Completed,Credit Card,Express
O0029691,2024-04-02,C00255,S0004,Completed,Wallet,Standard
O0029692,2024-05-31,C01020,S0014,Completed,Net Banking,Same Day
O0029693,2024-04-30,C00861,S0070,Completed,Credit Card,Same Day
O0029694,2025-01-02,C01780,S0088,Completed,Credit Card,Express
O0029695,2025-02-23,C00124,S0069,Pending,Wallet,Standard
O0029696,2026-08-11,C00675,S0026,Completed,Debit Card,Same Day
O0029697,2025-08-29,C01458,S0067,Completed,Net Banking,Express
O0029698,2025-05-28,C01532,S0058,Returned,Credit Card,Standard
O0029699,2024-09-12,C00709,S0036,Completed,Debit Card,Same Day
O0029700,2025-08-07,C01232,S0008,Completed,Credit Card,Express
O0029701,2026-01-26,C01454,S0016,Completed,UPI,Same Day
O0029702,2024-02-29,C00812,S0041,Completed,UPI,Express
O0029703,2025-08-06,C01446,S0068,Completed,Debit Card,Express
O0029704,2024-08-31,C00645,S0070,Completed,Wallet,Same Day
O0029705,2025-05-25,C00280,S0030,Completed,Net Banking,Express
O0029706,2025-09-24,C01572,S0082,Completed,UPI,Express
O0029707,2026-06-16,C00291,S0086,Completed,UPI,Standard
O0029708,2024-05-03,C01758,S0100,Pending,Debit Card,Same Day
O0029709,2025-05-16,C00704,S0034,Completed,Credit Card,Express
O0029710,2025-08-12,C00665,S0061,Completed,Wallet,Express
O0029711,2025-11-11,C01958,S0040,Completed,COD,Same Day
O0029712,2025-05-23,C01923,S0003,Completed,Debit Card,Same Day
O0029713,2024-12-24,C00659,S0034,Completed,Wallet,Express
O0029714,2024-09-26,C01965,S0084,Completed,COD,Same Day
O0029715,2024-08-09,C00157,S0018,Completed,COD,Same Day
O0029716,2025-10-28,C00332,S0041,Cancelled,Net Banking,Express
O0029717,2025-12-01,C00964,S0099,Completed,Credit Card,Express
O0029718,2026-06-12,C01731,S0072,Completed,Credit Card,Standard
O0029719,2026-02-11,C00260,S0025,Completed,Wallet,Express
O0029720,2025-12-19,C01157,S0062,Completed,Credit Card,Standard
O0029721,2025-12-08,C00955,S0063,Completed,Debit Card,Express
O0029722,2025-12-13,C01610,S0005,Completed,COD,Same Day
O0029723,2026-08-08,C00067,S0054,Completed,Credit Card,Standard
O0029724,2026-03-08,C01615,S0026,Completed,COD,Standard
O0029725,2026-02-10,C01146,S0066,Completed,Net Banking,Same Day
O0029726,2026-08-11,C01385,S0081,Completed,Credit Card,Express
O0029727,2024-06-08,C00701,S0065,Completed,UPI,Standard
O0029728,2024-04-28,C01162,S0048,Returned,UPI,Express
O0029729,2025-06-14,C01929,S0009,Completed,Wallet,Same Day
O0029730,2026-04-26,C00295,S0084,Completed,COD,Express
O0029731,2024-10-14,C01389,S0014,Completed,Debit Card,Standard
O0029732,2025-09-06,C00667,S0072,Completed,Debit Card,Standard
O0029733,2025-08-18,C01521,S0046,Completed,Credit Card,Same Day
O0029734,2025-05-22,C00310,S0099,Completed,COD,Standard
O0029735,2025-09-23,C00635,S0078,Completed,UPI,Same Day
O0029736,2026-03-21,C00975,S0022,Completed,Wallet,Express
O0029737,2026-08-04,C00259,S0081,Completed,Credit Card,Standard
